review_text,rating,date,bank,source,app_name,app_id
first i thank you for this service  .then please tell me what is አውቶራይዜሽን key  please,4,2015-01-26,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
I don't Like this app and there service fee is highl,5,2025-08-23,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
የማያጠቅም ባንክ👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎,1,2024-06-29,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"This app stooped working after i updated it. It says change password and i did, but it doesn't open with the new password. I don't like it.",1,2025-08-23,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
አሪፍ ነው,5,2021-09-01,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Very slagish to operate, needs upgraded.",2,2025-01-05,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Excellent application appreciated!!!!,5,2023-08-28,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Ok,5,2023-06-24,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
money transfer,5,2014-11-19,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It would be nice to have an offline option.,3,2024-02-26,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"It is great Mobile banking app ever, for Uncolonized state. [Mama Ethiopia].",5,2024-03-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"I'm blind. I have been using this service since 2008 EC. More or less both versions are accessible to our screen reader, talkback. However, after updating the app, its account tab couldn't display second account which is connected via CBE account. Secondly after transfering money, it shows save and share options but doesn't work.",3,2022-05-23,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
በቅርቡ ችግር ተፈጥሯል ፣ Developer Option ካልተዘጋ አይሰራም፣ Developer Option ከተዘጋ ደግሞ ስልካችን ፍጥነት ለመታዘዝ ይዘገያል ፣ ከዚህ አማራጭ ሌላ ብትጠቀሙ ባይ ነኝ :: Android ላይ,1,2025-02-12,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good,5,2022-06-06,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good,1,2024-09-29,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
👍,5,2024-05-09,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
🤮,1,2025-10-29,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
the best service,5,2024-11-04,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Thanks for this application,5,2022-12-29,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It's ok,5,2025-02-08,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Excellent,5,2025-08-20,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Well help the people to meet bank,5,2020-12-04,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Really I like the new update. I rate it ☺️☺️,5,2021-01-28,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Its nice,5,2024-02-12,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
i .....,5,2017-11-09,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It is friendly app,5,2022-02-12,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Haadha,5,2024-01-03,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Totally dissatisfied,1,2024-03-25,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
best app,5,2025-03-31,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Amazing App,5,2025-02-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Its wonderful app but there something to be correct CBEbirr and other CBE apps need to be integrated in one app.,5,2023-09-06,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Not working,1,2023-04-20,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
👍 👍 👍 👍 👍,5,2024-02-17,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
The app Is very good but the amharic language option doesn't work properly like you select amharic option and go to transfer sub option it automaticaly changes to engilsh .so it's good if you work on it.thanks!!!,4,2023-10-23,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good,5,2024-03-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Ajwisks,5,2024-05-05,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
good app I like it,4,2025-01-06,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
screen shoot always not allowed why?,5,2025-10-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
the worst Mobile banking i have ever seen in my life,1,2025-04-26,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It is interesting App,5,2021-05-17,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Cbe,5,2022-06-16,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"The not allowing the app while ""developer options"" is on needs to be fixed! Why the hell is an app telling me what to do with my own OS??? This is an unnecessary fix that needs to be fixed!!!",1,2025-01-01,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"You guys really need to improve the app. I know there are lots of users, more than any other bank. But still look at telebirr. There is an issue of receiving text when money is deposited. Buying airline ticket is a Hussle. The app in its current state doesn't represent the giant CBE!!",1,2023-07-14,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
This app is more helpful and best,5,2025-01-27,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good,5,2022-10-21,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
good,5,2025-03-26,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Nice app!,5,2023-09-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It wouldn't sync usually.,5,2022-02-12,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
exceptional application from others bank,5,2025-10-10,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
dump🙄,1,2021-01-23,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Best and easy application wich i like too. But try to incorporate d/t languages .e.g Afan oromo, somale, etc. to make more easier and convince for these who do not know english and amharic. Just like cbe birr.",5,2022-09-17,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Amazing Apps but if you add other language Like Afaan Oromoo, Afar, Somali it's more than this",3,2023-01-17,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Ahmedmohammed,5,2025-01-04,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
I am happy with the app & Satisfied !,5,2023-04-06,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Its a perfect app, Easy to use and works almost everytime",5,2021-06-04,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
very good app,5,2024-07-30,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
try to update it,1,2024-10-18,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"It's a gr8 app, that can makes everyone user life very simple.",5,2021-04-12,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Best,5,2024-12-21,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
nice,5,2019-03-27,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Nice up,4,2024-02-11,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
ORO,5,2022-09-24,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Nice,5,2021-03-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
good,5,2019-03-30,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Good interface, but long waiting for synchronization. U better need to look at the backend infrastructure",4,2020-08-19,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Best app ever.,5,2024-01-06,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
ok,5,2025-05-22,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"1. Withdrawal messages are not received regularly 2. Apps need to be more friendly use in terms of operation, 3. Apps lack some advanced security features, Additional comment: 4. Now that we are using modern technology, requirements for Bank Book should fade away with time. Some Branch offices do not entertain customers w/out Bank Book. Thanks and best regards",3,2022-03-08,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
good,5,2023-08-16,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It nice but some connection limitation,3,2025-01-08,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good!,5,2022-05-28,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"It couldn't even show me my current balance, disappointing.",1,2020-11-28,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
ጊዜን ቆጣቢ እና ህይወትን ቀለል ከሚያደርጉ ኢትዬጲያ ካሉ ፋይናንስ አፕልኬሽኖች ሁሉ ይሄ ይለያል,5,2025-04-01,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It is amazing app but it is more better if it is possible to transfer from account to other telebirr,5,2025-09-22,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
looks better,5,2020-06-25,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
fast & perfect with a good new feuture. thanks & keep it up🙏,5,2021-08-30,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Simple and nice !!! The issue with using mobile app is you can't print/share the transaction slip.Some company/people required the printable file for their record,4,2021-03-31,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Thank you,5,2024-12-20,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good,5,2023-12-17,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
nice app for me to use,5,2024-01-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Fantastic it's nice to using internationally network to developing world-wide.,4,2022-03-27,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
The app is very helpful,4,2022-02-14,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It delays some times..,5,2023-11-03,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Ok,5,2023-12-10,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Usefull and good apps,5,2022-06-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Is wired appp,1,2024-03-08,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
nice,5,2025-11-22,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Best,5,2020-09-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"One of the poorest app for 2 main reasons 1-works only with internet connection 2-Even with best internet acess, it usally says failed synchronization .",1,2024-06-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good and easy to use,5,2025-03-31,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
please include alph password,4,2022-11-27,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Only works when it wants!,1,2021-06-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"why this app is trash,cannot open using my pin,please do something with this issue",1,2019-03-24,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Great app.but appears on screen after finish using application.,4,2021-01-21,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Its nice user interface...I hope you fix synchronisation fail problems that is common in before apk. In before apk if you are in middle of try to send the money and unfortunately internet is disconnected or someone is call you , the application say to you synchronisation is fail ..try to restart my phone or off and on internet the application never work again.. I call 951 but never get any support .",4,2020-06-28,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Poor app don't use it,1,2022-10-10,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Best app but there is some problem I can't send money to telebirr or mpesa so if you can add that it could be use full,4,2025-05-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Not perfectly,2,2023-04-01,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
"Great application for me,So I would like to rate with Solid 5 star.That It works well overall. So hello everyone enjoy the apps",5,2025-09-27,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
incrideble,5,2020-08-24,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
I love it,5,2024-12-11,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
it is good,5,2025-07-30,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Usefull app,5,2021-07-05,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
fast and simple,5,2024-01-31,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Not working properly,2,2021-11-25,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Good,5,2023-10-28,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
Best app ever,5,2022-11-06,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
This Application is super fast and Amazing performance. Thanks CBE,5,2024-01-15,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
wonder full and it is easy to use,5,2025-04-08,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
l love it,5,2025-03-29,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
I love it its simple to use,5,2024-12-23,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
The best all times,5,2023-08-02,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
It is very useful app I like it to use,1,2022-04-01,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
it's a very good application but sometimes it takes a long time to synchronize,4,2025-03-23,CBE,Google Play,Commercial Bank of Ethiopia,com.combanketh.mobilebanking
